CVE_AGEB,NOM_MUN,VIVPAR_DES,VIVTOT,TVIVPAR,VIVPAR_HAB,VPH_PISOTI,VPH_NODREN,VPH_S_ELEC,VPH_SNBIEN,VPH_1CUART,VPH_LETR,PRO_OCUP_C,VPH_INTER,VPH_AUTOM,VPH_PC,VPH_REFRI,GRAPROES,n_bancos,n_cafes,n_inmobiliarias,n_empenos,n_usados,n_yonques,TASA_PISO_TIERRA,TASA_SIN_DRENAJE,TASA_SIN_ELEC,TASA_SIN_BIENES,TASA_1_CUARTO,TASA_LETRINA,HACINAMIENTO,SCORE_REZAGO,TASA_ABANDONO,abandono_alto
2603000010593,Hermosillo,90.0,1458,1397.0,1288.0,3.0,0.0,0.0,4.0,5.0,0.0,1.02,823.0,655.0,412.0,1264.0,9.72,0,0,0,0,0,0,,0.0,0.0,0.003106,,,1.02,0.255777,0.061728,0
2603000010606,Hermosillo,19.0,201,200.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,130.0,128.0,89.0,165.0,11.78,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.148571,0.094527,0
2603000010610,Hermosillo,122.0,336,327.0,200.0,3.0,0.0,0.0,0.0,0.0,0.0,1.01,172.0,163.0,122.0,203.0,11.72,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.01,0.168333,0.363095,1
2603000010625,Hermosillo,6.0,116,116.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,101.0,102.0,95.0,103.0,15.03,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.084286,0.051724,0
260300001063A,Hermosillo,97.0,628,623.0,511.0,6.0,0.0,0.0,0.0,5.0,0.0,1.07,331.0,271.0,190.0,478.0,10.22,0,0,0,0,0,0,0.011742,0.0,0.0,0.0,,0.0,1.07,0.18029,0.154459,0
2603000010644,Hermosillo,26.0,82,46.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,54.0,55.0,54.0,55.0,15.36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.078571,0.317073,1
2603000010659,Hermosillo,0.0,26,22.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.57,23.0,25.0,23.0,26.0,14.85,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.57,0.114,0.0,0
2603000010663,Hermosillo,28.0,204,184.0,136.0,67.0,44.0,7.0,8.0,65.0,31.0,1.69,22.0,60.0,9.0,116.0,7.72,0,0,0,0,0,0,0.492647,0.323529,0.051471,0.058824,0.477941,0.227941,1.69,0.474622,0.137255,0
2603000010678,Hermosillo,81.0,369,358.0,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.85,244.0,245.0,223.0,278.0,13.63,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.85,0.141667,0.219512,1
2603000010682,Hermosillo,49.0,60,59.0,10.0,5.0,0.0,9.0,0.0,5.0,5.0,1.25,0.0,218.0,159.0,309.0,7.38,0,0,0,0,0,0,0.5,,0.9,,0.5,0.5,1.25,0.73,0.816667,1
2603000010697,Hermosillo,4.0,88,72.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,82.0,80.0,78.0,84.0,15.75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.09,0.045455,0
260300001070A,Hermosillo,21.0,280,215.0,191.0,3.0,0.0,0.0,0.0,5.0,0.0,0.62,246.0,246.0,234.0,256.0,14.71,0,1,0,0,0,0,,0.0,0.0,0.0,,0.0,0.62,0.124,0.075,0
2603000010714,Hermosillo,50.0,149,146.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.63,97.0,97.0,94.0,98.0,15.41,0,0,0,0,0,0,0.052632,0.0,0.0,0.0,0.0,0.0,0.63,0.097519,0.33557,1
2603000010729,Hermosillo,38.0,371,367.0,324.0,3.0,0.0,0.0,0.0,5.0,0.0,0.85,243.0,252.0,203.0,326.0,12.75,0,0,0,0,0,0,,0.0,0.0,0.0,,0.0,0.85,0.17,0.102426,0
2603000010733,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000010748,Hermosillo,4.0,25,25.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,18.0,19.0,19.0,21.0,14.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.131429,0.16,1
2603000010752,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000010767,Hermosillo,,49,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,,,,,,,0.0,0.0,,0
2603000010771,Hermosillo,,24,22.0,18.0,16.0,10.0,15.0,3.0,6.0,14.0,1.21,0.0,11.0,159.0,5.0,5.82,0,0,0,0,0,0,0.888889,0.555556,0.833333,0.166667,0.333333,0.777778,1.21,0.680794,,0
2603000010786,Hermosillo,16.0,67,65.0,44.0,29.0,7.0,5.0,7.0,22.0,9.0,2.02,223.0,15.0,159.0,27.0,7.36,0,0,0,0,0,0,0.659091,0.159091,0.113636,0.159091,0.5,0.204545,2.02,0.545065,0.238806,1
2603000010790,Hermosillo,47.0,578,525.0,438.0,90.0,12.0,3.0,13.0,103.0,55.0,1.42,46.0,155.0,65.0,402.0,8.12,0,3,0,0,0,0,0.205479,0.027397,0.006849,0.02968,0.23516,0.125571,1.42,0.292877,0.081315,0
2603000010803,Hermosillo,48.0,400,381.0,309.0,176.0,26.0,12.0,11.0,132.0,86.0,1.68,19.0,86.0,6.0,202.0,7.73,0,0,0,0,0,0,0.569579,0.084142,0.038835,0.035599,0.427184,0.278317,1.68,0.444808,0.12,0
2603000010818,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000010837,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000010841,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000010894,Hermosillo,14.0,199,198.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,90.0,103.0,69.0,174.0,10.64,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.125714,0.070352,0
2603000010907,Hermosillo,199.0,1173,1163.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,632.0,557.0,370.0,898.0,10.82,0,1,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.03,0.171667,0.16965,1
2603000010911,Hermosillo,10.0,108,108.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,71.0,56.0,39.0,91.0,10.6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.158571,0.092593,0
2603000010926,Hermosillo,10.0,33,28.0,14.0,10.0,0.0,0.0,0.0,10.0,0.0,1.74,223.0,8.0,159.0,14.0,7.88,0,0,0,0,0,0,0.714286,,,0.0,0.714286,0.0,1.74,0.633714,0.30303,1
2603000010945,Hermosillo,106.0,492,474.0,355.0,3.0,0.0,0.0,0.0,0.0,0.0,0.86,299.0,315.0,266.0,370.0,13.66,0,0,0,0,0,0,0.008451,0.0,0.0,0.0,0.0,0.0,0.86,0.124064,0.215447,1
260300001095A,Hermosillo,36.0,293,276.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,222.0,221.0,208.0,236.0,14.53,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.102857,0.122867,0
2603000010964,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000011055,Hermosillo,,42,41.0,39.0,29.0,7.0,3.0,6.0,24.0,6.0,1.6,223.0,4.0,159.0,16.0,7.41,0,0,0,0,0,0,0.74359,0.179487,0.076923,0.153846,0.615385,0.153846,1.6,0.503297,,0
260300001106A,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,,,,,,,0.0,0.0,,0
2603000011074,Hermosillo,40.0,354,331.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,303.0,304.0,297.0,304.0,15.58,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.088571,0.112994,0
2603000011089,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000011093,Hermosillo,,10,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,8.0,8.0,7.0,8.0,14.62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.08,,0
2603000011106,Hermosillo,0.0,31,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,15.0,17.0,8.0,28.0,9.74,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.151429,0.0,0
2603000011110,Hermosillo,8.0,89,87.0,74.0,21.0,4.0,0.0,0.0,26.0,9.0,1.8,14.0,20.0,6.0,50.0,7.28,0,0,0,0,0,0,0.283784,0.054054,,,0.351351,0.121622,1.8,0.522162,0.089888,0
2603000011125,Hermosillo,15.0,257,252.0,231.0,3.0,0.0,0.0,0.0,0.0,0.0,1.07,130.0,143.0,82.0,223.0,10.46,0,0,0,0,0,0,,0.0,,,0.0,0.0,1.07,0.2675,0.058366,0
260300001113A,Hermosillo,,5,3.0,,3.0,0.0,0.0,0.0,5.0,0.0,0.85,223.0,0.0,159.0,3.0,10.0,0,0,0,0,0,0,,,,,,,0.85,0.85,,0
2603000011144,Hermosillo,104.0,1063,1051.0,914.0,0.0,0.0,0.0,3.0,0.0,0.0,1.02,632.0,552.0,336.0,891.0,10.69,0,0,0,0,0,0,0.0,0.0,,0.003282,0.0,0.0,1.02,0.170547,0.097836,0
2603000011159,Hermosillo,8.0,150,114.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,135.0,137.0,121.0,142.0,15.57,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.084286,0.053333,0
2603000011163,Hermosillo,,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000011178,Hermosillo,,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000011197,Hermosillo,5.0,91,90.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,46.0,45.0,25.0,81.0,10.42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.158571,0.054945,0
260300001120A,Hermosillo,212.0,775,673.0,441.0,3.0,0.0,0.0,0.0,0.0,0.0,0.64,540.0,537.0,506.0,542.0,15.92,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.64,0.106667,0.273548,1
2603000011214,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000011233,Hermosillo,,1,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000011248,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000011267,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000011271,Hermosillo,,2,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000011286,Hermosillo,0.0,80,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,51.0,57.0,29.0,78.0,10.55,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.155714,0.0,0
2603000011290,Hermosillo,6.0,78,54.0,32.0,4.0,0.0,0.0,0.0,5.0,3.0,1.22,22.0,31.0,13.0,53.0,9.95,0,0,0,0,0,0,0.125,,,0.0,,0.09375,1.22,0.359688,0.076923,0
2603000011303,Hermosillo,317.0,1049,975.0,644.0,3.0,0.0,0.0,0.0,0.0,0.0,1.04,448.0,382.0,308.0,687.0,11.03,0,0,0,0,0,0,,0.0,,,0.0,0.0,1.04,0.26,0.302193,1
2603000011318,Hermosillo,49.0,286,257.0,195.0,3.0,0.0,0.0,0.0,0.0,0.0,0.58,222.0,218.0,213.0,223.0,16.09,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.58,0.096667,0.171329,1
2603000011322,Hermosillo,,3,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000011360,Hermosillo,0.0,7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,6.0,7.0,6.0,7.0,15.89,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.078571,0.0,0
2603000011375,Hermosillo,,3,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000011394,Hermosillo,24.0,453,429.0,389.0,3.0,0.0,0.0,0.0,0.0,0.0,1.15,263.0,254.0,141.0,400.0,11.36,0,0,0,0,0,0,,,,,0.0,0.0,1.15,0.383333,0.05298,0
2603000011407,Hermosillo,0.0,97,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,56.0,56.0,38.0,95.0,10.59,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.135714,0.0,0
2603000011411,Hermosillo,58.0,306,293.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,146.0,153.0,82.0,240.0,10.71,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.148571,0.189542,1
2603000011426,Hermosillo,101.0,434,413.0,308.0,3.0,0.0,0.0,0.0,0.0,0.0,0.59,300.0,324.0,280.0,328.0,15.29,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.59,0.098333,0.232719,1
2603000011430,Hermosillo,194.0,818,803.0,603.0,3.0,0.0,0.0,0.0,0.0,0.0,0.99,213.0,313.0,168.0,576.0,10.15,0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.99,0.198,0.237164,1
2603000011445,Hermosillo,280.0,935,874.0,580.0,5.0,0.0,0.0,0.0,0.0,0.0,0.72,558.0,574.0,459.0,633.0,13.66,0,1,0,0,0,0,0.008621,0.0,0.0,0.0,0.0,0.0,0.72,0.104089,0.299465,1
260300001145A,Hermosillo,218.0,732,717.0,446.0,3.0,0.0,0.0,0.0,0.0,0.0,0.81,391.0,404.0,332.0,452.0,13.48,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.81,0.135,0.297814,1
2603000011464,Hermosillo,29.0,133,117.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,0.68,94.0,97.0,76.0,102.0,14.24,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.68,0.113333,0.218045,1
2603000011479,Hermosillo,74.0,100,99.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,19.0,23.0,21.0,24.0,15.96,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.082857,0.74,1
2603000011498,Hermosillo,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,3.0,3.0,159.0,5.0,8.73,0,0,0,0,0,0,,,,,,,0.81,0.81,0.0,0
2603000011500,Hermosillo,0.0,20,,,3.0,0.0,0.0,0.0,5.0,0.0,1.34,7.0,10.0,6.0,15.0,9.85,0,0,0,0,0,0,,,,,,,1.34,1.34,0.0,0
2603000011515,Hermosillo,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.54,223.0,3.0,159.0,5.0,8.53,0,0,0,0,0,0,,,,,,,1.54,1.54,0.0,0
260300001152A,Hermosillo,0.0,8,6.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.47,3.0,3.0,159.0,3.0,15.5,0,0,0,0,0,0,,,,,,,0.47,0.47,0.0,0
2603000011534,Hermosillo,,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,,,,,,,0.0,0.0,,0
2603000011746,Hermosillo,140.0,1612,1542.0,1373.0,8.0,0.0,4.0,0.0,44.0,0.0,0.67,1039.0,937.0,808.0,1422.0,11.26,4,4,0,0,0,0,0.005827,0.0,0.002913,,0.032047,0.0,0.67,0.118465,0.086849,0
